accession,normalization,neighbors,0,1,cluster,protein
>KY131017,,100,6.5593443,-4.7000036,238,H13
>KY131040,,100,6.5675864,-4.6570153,238,H13
>KY131056,,100,6.555352,-4.6546655,238,H13
>KY131072,,100,6.5435305,-4.6477814,238,H13
>KY131080,,100,6.5465,-4.6407766,238,H13
>KY131088,,100,4.8504195,24.144672,215,H16
>KY131112,,100,6.5559773,-4.6517863,238,H13
>KY131120,,100,6.5417004,-4.6287365,238,H13
>KY131128,,100,6.601648,-4.6495247,238,H13
>KY131136,,100,6.5712547,-4.6648197,238,H13
>KY131144,,100,6.578322,-4.641361,238,H13
>KT338609,,100,5.144485,24.209452,215,H16
>KY131286,,100,7.9302583,-7.77219,47,H13
>CY196009,,100,3.2275894,24.35346,215,H16
>CY196403,,100,3.4208796,24.26685,215,H16
>CY196411,,100,2.7409337,24.4279,215,H16
>CY196419,,100,2.6938968,24.410303,215,H16
>CY196427,,100,2.7327406,24.40775,215,H16
>CY196435,,100,2.7182348,24.386473,215,H16
>CY196443,,100,2.709758,24.363806,215,H16
>CY196451,,100,2.786921,24.426455,215,H16
>CY196459,,100,2.6963434,24.39079,215,H16
>CY195614,,100,2.7563875,24.372358,215,H16
>CY196467,,100,2.720131,24.381002,215,H16
>CY196475,,100,2.752518,24.41037,215,H16
>CY196483,,100,3.222663,24.310144,215,H16
>CY196491,,100,2.6946003,24.374681,215,H16
>CY196499,,100,2.6877112,24.368313,215,H16
>CY196507,,100,2.7425635,24.398567,215,H16
>CY196515,,100,2.696418,24.36785,215,H16
>CY196523,,100,2.7510264,24.411955,215,H16
>CY196531,,100,3.194076,24.296844,215,H16
>CY196539,,100,3.185496,24.305954,215,H16
>CY196547,,100,3.2545338,24.33746,215,H16
>CY196555,,100,3.2297273,24.323648,215,H16
>CY196563,,100,3.308414,24.35149,215,H16
>CY196571,,100,2.7292318,24.379883,215,H16
>CY196579,,100,3.2871666,24.297363,215,H16
>CY196587,,100,3.2289793,24.332794,215,H16
>CY196595,,100,2.7148542,24.371954,215,H16
>CY195628,,100,8.384618,0.07321341,238,H13
>CY196603,,100,3.2969975,24.306618,215,H16
>CY196611,,100,8.488939,0.06734317,238,H13
>CY195671,,100,4.9382544,22.821213,215,H16
>CY195679,,100,4.877879,22.863781,215,H16
>CY195687,,100,4.7558975,22.9788,215,H16
>CY195695,,100,4.808608,22.948488,215,H16
>CY195703,,100,4.755241,22.976974,215,H16
>CY195711,,100,4.916727,22.855835,215,H16
>CY195785,,100,4.8860083,22.870895,215,H16
>CY196748,,100,4.8809347,22.868681,215,H16
>CY196756,,100,4.9804964,22.789082,215,H16
>CY196764,,100,4.7915783,22.936422,215,H16
>CY196772,,100,4.78665,22.976852,215,H16
>CY196780,,100,4.793741,22.961636,215,H16
>CY196788,,100,4.7225404,23.026583,215,H16
>CY196796,,100,4.8033786,22.944237,215,H16
>CY195793,,100,4.794504,22.99073,215,H16
>CY196804,,100,4.809028,24.243816,215,H16
>CY196812,,100,4.8185186,22.93772,215,H16
>CY239288,,100,4.7508407,24.15142,215,H16
>CY239296,,100,4.776384,24.165543,215,H16
>CY213711,,100,4.697505,24.084381,215,H16
>CY213719,,100,4.7079744,24.095003,215,H16
>CY213751,,100,4.7099547,24.113766,215,H16
>CY213759,,100,4.751221,24.142834,215,H16
>CY213767,,100,4.7083883,24.078093,215,H16
>CY206862,,100,5.0427165,24.631006,215,H16
>CY206870,,100,5.386759,24.567505,215,H16
>CY206878,,100,5.14482,24.758244,215,H16
>CY206677,,100,5.08468,24.63775,215,H16
>CY206886,,100,5.2824717,24.63288,215,H16
>CY206894,,100,5.377494,24.558327,215,H16
>CY206902,,100,5.326573,24.600449,215,H16
>CY206910,,100,5.3526,24.610619,215,H16
>CY206918,,100,5.095979,24.628077,215,H16
>CY206926,,100,5.202162,24.709198,215,H16
>CY239304,,100,5.167172,24.70655,215,H16
>CY206934,,100,5.294315,24.629555,215,H16
>CY206942,,100,5.3473544,24.603895,215,H16
>CY206950,,100,5.237864,24.509867,215,H16
>CY206958,,100,5.177964,24.773174,215,H16
>CY206966,,100,5.1793466,24.72983,215,H16
>CY206974,,100,5.2425284,24.658358,215,H16
>CY206982,,100,5.1820273,24.702984,215,H16
>CY206990,,100,5.355748,24.568895,215,H16
>CY206998,,100,5.345538,24.584408,215,H16
>CY207006,,100,5.1906323,24.694971,215,H16
>CY207014,,100,5.185351,24.698065,215,H16
>CY239312,,100,5.2042594,24.713556,215,H16
>CY213636,,100,-0.53461903,-4.1975603,238,H13
>CY213535,,100,-0.41393077,-4.151411,238,H13
>CY213655,,100,4.8647027,24.324432,215,H16
>CY213663,,100,-0.50967604,-4.2073016,238,H13
>CY213671,,100,4.9311748,24.271229,215,H16
>CY213679,,100,4.879965,24.354881,215,H16
>CY213695,,100,7.9259896,-7.841747,47,H13
>CY213703,,100,7.9491696,-7.8642373,47,H13
>CY239376,,100,5.272264,24.037586,215,H16
>CY239320,,100,5.324334,24.109564,215,H16
>CY239328,,100,5.362253,24.04007,215,H16
>CY239336,,100,5.3599405,24.048143,215,H16
>CY239344,,100,5.2338085,24.050001,215,H16
>CY239352,,100,5.289499,23.994507,215,H16
>CY239360,,100,5.3084216,24.050835,215,H16
>CY239368,,100,5.3281155,24.038792,215,H16
>CY239384,,100,5.3022532,24.049612,215,H16
>CY239392,,100,5.3227987,24.038168,215,H16
>MN210163,,100,8.108972,-0.037725847,238,H13
>MN210171,,100,8.129602,-0.053787757,238,H13
>MN210179,,100,8.126042,-0.037023265,238,H13
>MN210187,,100,3.9542484,24.572737,215,H16
>MN210195,,100,8.1116705,-0.013852812,238,H13
>MN210203,,100,8.09298,-0.0657098,238,H13
>MN210211,,100,8.132027,-0.03152647,238,H13
>MN210220,,100,8.072125,0.036728084,238,H13
>MN210228,,100,8.079825,-0.07911627,238,H13
>MN210236,,100,8.116669,-0.032622293,238,H13
>MN210244,,100,4.0383987,24.580824,215,H16
>MN210252,,100,8.1182165,-0.02493272,238,H13
>CY130493,,100,4.8000665,23.56555,215,H16
>CY130501,,100,4.791764,23.57258,215,H16
>CY130509,,100,4.811302,23.552444,215,H16
>CY130517,,100,4.7879586,23.58012,215,H16
>CY130340,,100,8.537887,-0.023751004,238,H13
>MF146805,,100,4.1131034,23.447914,215,H16
>CY130086,,100,8.391846,-0.40102628,238,H13
>AB292664,,100,8.378657,-0.4263517,238,H13
>CY014694,,100,8.359207,-0.40883362,238,H13
>D90308,,100,8.360927,-0.4297425,238,H13
>CY195655,,100,3.9860191,24.420013,215,H16
>CY195663,,100,-0.82679653,-3.511971,238,H13
>CY195833,,100,3.9557984,24.349506,215,H16
>CY195841,,100,3.9834464,24.289528,215,H16
>KF612959,,100,8.426027,-0.34591362,238,H13
>MH501022,,100,3.9520645,24.530933,215,H16
>MH501038,,100,3.9685588,24.501574,215,H16
>MH501054,,100,8.242211,-8.136328,47,H13
>CY130485,,100,4.8083925,23.553932,215,H16
>CY005933,,100,4.6567883,23.693293,215,H16
>MK637080,,100,-0.8840642,-3.427122,238,H13
>CY136606,,100,4.7154307,23.676476,215,H16
>CY136729,,100,4.7009096,23.7184,215,H16
>JF775470,,100,0.72841424,6.339657,47,H13
>CY136590,,100,4.7406225,23.672958,215,H16
>CY144178,,100,4.734292,23.66098,215,H16
>MH134728,,100,-26.246727,6.586522,215,H16
>MH134637,,100,-26.25966,6.573604,215,H16
>MH134913,,100,-26.266079,6.567182,215,H16
>MH134615,,100,-26.259745,6.573519,215,H16
>MH498851,,100,-6.6064253,6.381518,47,H13
>MH499142,,100,-0.5134049,-4.278416,238,H13
>MH499186,,100,-0.5594817,-4.3306704,238,H13
>MH498919,,100,-0.5299126,-4.311866,238,H13
>MH499244,,100,-0.51233494,-4.2556963,238,H13
>MH498862,,100,-0.523011,-4.2598357,238,H13
>MH498888,,100,-0.5252933,-4.279011,238,H13
>MH498698,,100,-0.515883,-4.287006,238,H13
>MH579147,,100,-0.6668944,-3.7531188,238,H13
>MT407153,,100,4.231303,23.969412,215,H16
>CY136614,,100,4.7790527,23.630543,215,H16
>CY136630,,100,4.708158,23.738392,215,H16
>CY127445,,100,4.72866,23.657383,215,H16
>MK637221,,100,-0.95127946,-3.378602,238,H13
>MK637291,,100,-0.93035996,-3.398114,238,H13
>MK637376,,100,-0.9097467,-3.4432287,238,H13
>MK637356,,100,-0.91795933,-3.4125252,238,H13
>MK637038,,100,-0.8960304,-3.4319453,238,H13
>MK637365,,100,-0.94132924,-3.392086,238,H13
>MK637396,,100,-0.9141955,-3.41417,238,H13
>MK637116,,100,-0.8957085,-3.436499,238,H13
>MK345840,,100,-0.6746029,-3.6537077,238,H13
>MK345902,,100,3.7930446,24.534561,215,H16
>MK345859,,100,3.922817,24.485594,215,H16
>MH501070,,100,4.0698376,24.414444,215,H16
>MH068359,,100,-0.5297332,-3.717821,238,H13
>MH068367,,100,-0.7169957,-3.6916971,238,H13
>MF694110,,100,4.0959716,24.00355,215,H16
>CY128958,,100,-0.6821907,-3.6825647,238,H13
>KT338601,,100,5.191039,24.297728,215,H16
>KJ907711,,100,8.377529,0.105810836,238,H13
>JX030406,,100,6.946699,-4.6596255,238,H13
>CY125606,,100,3.961417,23.66144,215,H16
>MF147925,,100,10.779873,-10.540076,51,H13
>MN210308,,100,4.0052066,24.526999,215,H16
>GQ907310,,100,8.706091,0.010830117,238,H13
>GQ907318,,100,8.735331,-0.0943758,238,H13
>KT338585,,100,5.169131,24.199175,215,H16
>MN783529,,100,-0.6774566,-3.6551826,238,H13
>MK627734,,100,-0.7290874,-3.6384554,238,H13
>CY195647,,100,-0.75469166,-3.6086593,238,H13
>CY195801,,100,8.207764,-8.302619,47,H13
>CY195809,,100,8.196824,-8.302648,47,H13
>MH764096,,100,12.088491,-3.5477579,47,H13
>MH764104,,100,12.098146,-3.5579994,47,H13
>MH764112,,100,12.097088,-3.556869,47,H13
>MH764120,,100,12.046927,-3.5641925,47,H13
>MH764128,,100,12.132091,-3.596214,47,H13
>MH764136,,100,12.073847,-3.5387318,47,H13
>MH764144,,100,12.078482,-3.5434215,47,H13
>MH764152,,100,12.077672,-3.5417206,47,H13
>MH764160,,100,-0.70035696,-3.6269133,238,H13
>MH764168,,100,-0.6879614,-3.6429336,238,H13
>MH764176,,100,12.086038,-3.5478547,47,H13
>MH764184,,100,12.078717,-3.5416503,47,H13
>MH764192,,100,12.086369,-3.5489516,47,H13
>MH764229,,100,-0.6956257,-3.6168735,238,H13
>MH764245,,100,-0.65323186,-3.6577506,238,H13
>MH764253,,100,-0.72029,-3.609543,238,H13
>MH579205,,100,7.3548965,-5.712383,238,H13
>MK637241,,100,3.989642,24.482288,215,H16
>CY145939,,100,-0.7071844,-3.6524444,238,H13
>MH501657,,100,-0.8217796,-3.526126,238,H13
>MH502494,,100,3.9963498,24.242262,215,H16
>MH502664,,100,-0.87667835,-3.4751198,238,H13
>MH733644,,100,4.015836,24.327755,215,H16
>KF772956,,100,7.3737526,-5.749604,238,H13
>MH579323,,100,-0.76233965,-3.6111655,238,H13
>MH578653,,100,7.357348,-5.7166843,238,H13
>MH499147,,100,-0.5293928,-4.2926283,238,H13
>CY005931,,100,7.3561997,-5.712314,238,H13
>EU030976,,100,3.9245768,23.71561,215,H16
>CY130110,,100,4.097864,23.71422,215,H16
>CY045383,,100,4.042402,23.68915,215,H16
>CY043888,,100,7.3604364,-5.748768,238,H13
>CY043896,,100,7.3690734,-5.7751207,238,H13
>KJ372720,,100,-0.72823817,-3.6134808,238,H13
>MH499218,,100,-7.5186787,5.764705,47,H13
>MH498668,,100,-6.48138,5.843228,47,H13
>MH498656,,100,-6.7079287,6.3016925,47,H13
>MH499009,,100,-7.5668726,5.800501,47,H13
>MH499072,,100,-7.5565224,5.80282,47,H13
>MH498671,,100,-6.5734124,6.429582,47,H13
>MF146200,,100,7.1056156,-4.7402015,238,H13
>MF147792,,100,8.134679,-8.134597,47,H13
>CY185497,,100,8.572139,-0.045712244,238,H13
>CY185371,,100,8.543966,-0.107839406,238,H13
>CY185625,,100,8.132073,-8.121937,47,H13
>CY185601,,100,8.573643,-0.020261433,238,H13
>CY185633,,100,8.080802,-8.054933,47,H13
>CY185609,,100,8.582078,0.0051049343,238,H13
>CY185673,,100,8.610527,-0.0128106475,238,H13
>CY185665,,100,8.581247,-0.0068575814,238,H13
>MH499091,,200,2.963878,14.768956,47,H13
>GQ907294,,200,19.485182,19.297626,215,H16
>GQ907302,,200,-7.9562516,-16.57982,238,H13
>MH498778,,200,-11.4058275,-12.797082,238,H13
>MH499127,,200,2.9560893,14.7978115,47,H13
>MH498752,,200,2.90662,14.791114,47,H13
>MH499144,,200,3.397391,15.416259,47,H13
>MH499019,,200,3.0285273,14.75289,47,H13
>MH498871,,200,2.7829626,14.847933,47,H13
>MH499102,,200,2.53073,14.984883,47,H13
>MH499225,,200,2.4714086,14.993134,47,H13
>MF682848,,200,-8.449324,-11.887425,238,H13
>CY138145,,200,19.151392,20.755423,215,H16
>MF146968,,200,-7.944894,-16.693987,238,H13
>MF682898,,200,28.727648,-10.646773,88,H16
>KX979507,,200,-2.6938283,-15.311303,47,H13
>KX977814,,200,-7.9272785,-16.295982,238,H13
>KX978434,,200,27.964493,-11.236969,88,H16
>MF146992,,200,-7.817159,-22.168009,58,H13
>KX979327,,200,-8.810184,-12.322113,238,H13
>MF682741,,200,28.555582,-10.932711,88,H16
>MF682695,,200,-10.367159,-19.253746,47,H13
>KX978155,,200,-7.9154263,-16.306808,238,H13
>MF147689,,200,-8.287582,-21.582054,51,H13
>KX977721,,200,-10.239589,-19.321367,47,H13
>KX979051,,200,-9.922034,-15.683509,47,H13
>MF694241,,200,-10.230532,-18.030045,47,H13
>MF147121,,200,28.564968,-11.010522,88,H16
>KX978985,,200,-11.926464,-17.944963,51,H13
>KX978252,,200,28.481237,-10.895588,88,H16
>MF145970,,200,-11.657289,-18.135572,51,H13
>KX977943,,200,-11.951592,-17.905596,51,H13
>MF147266,,200,-11.869484,-18.158201,51,H13
>KX979504,,200,-11.722541,-18.160063,51,H13
>KX979468,,200,-11.961436,-18.130207,51,H13
>KX978718,,200,-11.816403,-18.023596,51,H13
>MF146166,,200,-11.132453,-17.519894,51,H13
>KX978793,,200,-11.114299,-17.48975,51,H13
>MF147313,,200,-2.3022516,-18.594799,47,H13
>KX979019,,200,-2.7374759,-15.271256,47,H13
>KX977650,,200,18.959051,20.796822,215,H16
>MF147513,,200,27.95909,-11.243601,88,H16
>MF148049,,200,-8.37233,-21.467808,51,H13
>KX977664,,200,-9.8815565,-15.728035,47,H13
>MF694057,,200,-10.302184,-18.021494,47,H13
>KX978037,,200,-11.13255,-17.528418,51,H13
>MF145899,,200,-11.134608,-17.530783,51,H13
>KX978433,,200,-11.141188,-17.544216,51,H13
>KX979591,,200,-11.109499,-17.547792,51,H13
>KX978183,,200,-11.394566,-18.777178,51,H13
>KX978539,,200,-10.831929,-16.702978,55,H13
>MF147977,,200,-7.9179473,-22.281832,58,H13
>MF147208,,200,-7.7214074,-21.95828,58,H13
>MF146078,,200,-2.215432,-18.682278,47,H13
>MF147927,,200,19.5214,19.185162,215,H16
>KX978913,,200,-8.6105385,-12.062186,238,H13
>MF147771,,200,-7.7294893,-22.26616,58,H13
>KX978308,,200,-7.8905487,-22.269247,58,H13
>MF146479,,200,-7.8652267,-22.271255,58,H13
>MF146534,,200,-7.933898,-22.118008,58,H13
>MF147740,,200,-7.7443957,-22.046339,58,H13
>MF146435,,200,-7.8817,-22.22148,58,H13
>KX979088,,200,-7.828692,-22.074394,58,H13
>MF147719,,200,-7.780865,-22.145006,58,H13
>MF147553,,200,-7.7284484,-22.02477,58,H13
>MF146833,,200,-7.926068,-22.240347,58,H13
>MF148122,,200,-2.2492352,-18.638243,47,H13
>MF145916,,200,-2.738389,-15.269571,47,H13
>KX979541,,200,-8.625552,-12.201637,238,H13
>KX978398,,200,28.078568,-11.103551,88,H16
>MF146523,,200,-7.7569976,-22.223534,58,H13
>MF147007,,200,-8.364466,-21.475946,51,H13
>MF145735,,200,-7.8124146,-22.093197,58,H13
>MF147558,,200,-11.868915,-17.980057,51,H13
>KX977630,,200,-11.922554,-17.99124,51,H13
>MF146431,,200,-7.7473216,-22.1237,58,H13
>MF146500,,200,-11.920079,-17.94506,51,H13
>MF147405,,200,-7.9091587,-22.105179,58,H13
>MF146583,,200,-11.955269,-17.923717,51,H13
>MF145859,,200,-2.3392856,-18.557987,47,H13
>KX978997,,200,19.527512,19.287634,215,H16
>KX977766,,200,19.58927,19.360022,215,H16
>MF147101,,200,-7.8409395,-22.162052,58,H13
>MF147981,,200,-9.975943,-15.632871,47,H13
>MF146410,,200,19.469362,19.259525,215,H16
>MF147814,,200,-7.8735266,-22.192034,58,H13
>KX978686,,200,-9.923654,-15.701412,47,H13
>KX978083,,200,28.469484,-10.976131,88,H16
>MF575214,,200,28.103683,-11.089684,88,H16
>MF145897,,200,-7.8087525,-22.08067,58,H13
>MF146531,,200,-9.944877,-15.706057,47,H13
>MF146229,,200,-2.240103,-18.657143,47,H13
>KX978076,,200,-8.460495,-12.113346,238,H13
>MF147189,,200,-7.7813163,-22.114254,58,H13
>KX979090,,200,-9.913445,-15.704582,47,H13
>KX978980,,200,-8.487234,-12.148248,238,H13
>MF147647,,200,-8.332976,-21.50997,51,H13
>MF146608,,200,19.0455,20.414648,215,H16
>MF146148,,200,19.453802,19.256414,215,H16
>MF148130,,200,-7.9108415,-22.106995,58,H13
>KX979063,,200,-8.640568,-12.18367,238,H13
>MF147797,,200,-2.714359,-15.291034,47,H13
>MF146087,,200,-7.957059,-16.30652,238,H13
>KX977772,,200,-11.870895,-18.027004,51,H13
>MF694026,,200,-10.24989,-17.856562,47,H13
>MF682696,,200,-2.7326272,-15.273553,47,H13
>MF146063,,200,-7.9867177,-22.091919,58,H13
>MF959992,,200,28.587688,-10.919976,88,H16
>MF147878,,200,-7.91288,-22.174942,58,H13
>KX978709,,200,19.451244,19.26362,215,H16
>MF575026,,200,28.108852,-11.062224,88,H16
>MF145799,,200,-8.148343,-21.757504,51,H13
>MF146268,,200,19.536808,19.203665,215,H16
>KX977887,,200,-7.8297653,-22.151451,58,H13
>KX978812,,200,-10.1742,-19.418772,47,H13
>MF147255,,200,-2.6457217,-18.237442,47,H13
>MF103719,,200,28.527035,-10.958452,88,H16
>MF147679,,200,-7.8829975,-22.103539,58,H13
>MF147919,,200,-10.159422,-19.439932,47,H13
>MF147715,,200,28.566723,-10.922693,88,H16
>KX977702,,200,-7.883392,-22.13138,58,H13
>KX978026,,200,-10.176534,-19.411236,47,H13
>MF147314,,200,29.433525,-10.499198,88,H16
>MF146397,,200,19.495045,19.29321,215,H16
>MF147342,,200,-8.375819,-21.461632,51,H13
>KX978072,,200,-9.912694,-15.732749,47,H13
>MF146654,,200,29.535576,-10.425386,88,H16
>KX978876,,200,-8.572965,-12.124029,238,H13
>MF146675,,200,28.085459,-11.139556,88,H16
>MF146953,,200,-8.369879,-21.468464,51,H13
>MF146238,,200,29.420427,-10.505339,88,H16
>KX977785,,200,28.549921,-10.934542,88,H16
>MF146920,,200,28.0626,-11.18509,88,H16
>MF147705,,200,-11.904731,-17.928352,51,H13
>KX979165,,200,-9.869854,-15.726254,47,H13
>MF146193,,200,29.366302,-10.545991,88,H16
>KX979544,,200,-8.558193,-12.153166,238,H13
>KX979432,,200,28.109188,-11.190074,88,H16
>MF146506,,200,-7.9378605,-22.040625,58,H13
>KX978504,,200,-9.888547,-15.710578,47,H13
>MF682763,,200,28.698137,-10.643636,88,H16
>MF146414,,200,-2.73619,-15.272126,47,H13
>KX978612,,200,18.986343,20.756725,215,H16
>MF146473,,200,-8.371501,-21.466892,51,H13
>KX977620,,200,-9.907227,-15.703929,47,H13
>MF694124,,200,28.631542,-10.709051,88,H16
>MF146174,,200,-2.2386441,-18.658651,47,H13
>MF145738,,200,28.02217,-11.091427,88,H16
>MF146800,,200,-7.9694247,-22.180513,58,H13
>MF682757,,200,-2.4642816,-18.432966,47,H13
>KX979380,,200,-8.567125,-12.053183,238,H13
>MF147961,,200,28.123913,-11.048386,88,H16
>MF147302,,200,-11.91816,-17.952784,51,H13
>MF575089,,200,-9.930146,-15.674474,47,H13
>MF682685,,200,29.510063,-10.509448,88,H16
>MF682661,,200,-2.2292488,-18.668295,47,H13
>KX979111,,200,19.011683,20.674145,215,H16
>MF146858,,200,-11.914912,-17.952446,51,H13
>KX978441,,200,-9.888376,-15.714627,47,H13
>MF148040,,200,29.606426,-10.347909,88,H16
>KX978020,,200,-2.709081,-15.296797,47,H13
>MF146352,,200,28.076084,-11.118814,88,H16
>KX979200,,200,-7.9124193,-22.21613,58,H13
>MF575196,,200,-9.930745,-15.679003,47,H13
>MF682843,,200,-2.4940965,-18.388937,47,H13
>MF682838,,200,29.44697,-10.520611,88,H16
>MF682844,,200,-8.523267,-12.0726385,238,H13
>MF147682,,200,28.125,-11.05984,88,H16
>MF146167,,200,-11.907309,-17.96508,51,H13
>MF575309,,200,-9.905714,-15.693308,47,H13
>KX979094,,200,28.563717,-10.907536,88,H16
>MF147197,,200,-11.8745775,-17.998663,51,H13
>KX978735,,200,-9.922846,-15.680567,47,H13
>MF147982,,200,29.398273,-10.496464,88,H16
>MF147594,,200,-2.7071822,-15.298317,47,H13
>MF147122,,200,-7.8871584,-22.136297,58,H13
>MF575190,,200,28.62747,-10.848208,88,H16
>MF146360,,200,-2.267872,-18.629307,47,H13
>KX978043,,200,-2.672674,-15.330132,47,H13
>MF146714,,200,19.455017,19.250004,215,H16
>MF147911,,200,-7.874005,-22.185453,58,H13
>MF148148,,200,-10.1787615,-19.403778,47,H13
>MF148103,,200,-2.71503,-15.291514,47,H13
>MF147940,,200,-7.8536205,-22.158865,58,H13
>MF148072,,200,-2.2651954,-18.65503,47,H13
>MF147735,,200,-8.013081,-16.358913,238,H13
>MF146672,,200,-11.986532,-19.261358,51,H13
>KX978929,,200,-8.696171,-12.294853,238,H13
>MF146970,,200,-2.2516496,-18.64499,47,H13
>MF959989,,200,-2.7087777,-15.29941,47,H13
>KX977869,,200,-7.9366894,-16.295496,238,H13
>MF146383,,200,-8.36972,-21.46895,51,H13
>MF693939,,200,28.737738,-10.623526,88,H16
>MF146828,,200,29.51381,-10.436027,88,H16
>MF147673,,200,-12.014333,-19.22016,51,H13
>MF146643,,200,29.474796,-10.43774,88,H16
>MF145921,,200,-12.007284,-19.262384,51,H13
>MF145764,,200,29.474623,-10.458824,88,H16
>KX978470,,200,-12.007929,-19.214334,51,H13
>MF147698,,200,-12.0282955,-19.1826,51,H13
>MF146202,,200,-2.5352054,-18.348124,47,H13
>MF146594,,200,-12.034895,-19.262613,51,H13
>MF146076,,200,29.512142,-10.380751,88,H16
>MF146496,,200,-12.019332,-19.24736,51,H13
>MF146816,,200,29.447063,-10.38866,88,H16
>MF145843,,200,-11.978675,-19.20874,51,H13
>MF146537,,200,29.483883,-10.42716,88,H16
>KX978071,,200,-11.989272,-19.214296,51,H13
>MF147537,,200,-11.974211,-19.200188,51,H13
>MF146211,,200,-11.986193,-19.286268,51,H13
>MF682767,,200,28.76272,-10.642023,88,H16
>MF145989,,200,-2.279541,-18.617874,47,H13
>MF146421,,200,-2.7089818,-15.29917,47,H13
>MF145955,,200,-7.9773498,-16.335648,238,H13
>MF146395,,200,-7.8414135,-22.096188,58,H13
>KX978369,,200,-9.939194,-15.67042,47,H13
>MF693921,,200,28.632755,-10.703828,88,H16
>MK192316,,200,28.831999,-10.632474,88,H16
>MF145888,,200,28.48163,-10.100347,88,H16
>MF146634,,200,-9.104548,-19.11284,51,H13
>MF148145,,200,-9.095518,-19.117308,51,H13
>KX977670,,200,-9.050989,-19.163877,51,H13
>MF146769,,200,28.445044,-10.072894,88,H16
>MF147610,,200,-9.112423,-19.104332,51,H13
>MF147728,,200,29.480246,-10.439276,88,H16
>MF145811,,200,-9.102564,-19.11393,51,H13
>MF147656,,200,-10.869705,-16.671206,55,H13
>MF146014,,200,29.497822,-10.425793,88,H16
>MF147422,,200,-10.874604,-16.656666,55,H13
>MF146085,,200,28.468994,-10.092556,88,H16
>MF147944,,200,-10.925866,-16.716751,55,H13
>MF575228,,200,-2.5331287,-18.353207,47,H13
>MF575118,,200,29.450552,-10.448842,88,H16
>MF146043,,200,-10.816297,-16.620241,55,H13
>MF147239,,200,28.50397,-10.116367,88,H16
>MF147717,,200,-10.835709,-16.634594,55,H13
>MF575207,,200,-8.617805,-12.176804,238,H13
>MF146566,,200,-2.2496705,-18.64706,47,H13
>MF147945,,200,-2.7019925,-15.3039875,47,H13
>KX979279,,200,-7.9490876,-16.331549,238,H13
>MF146111,,200,28.10341,-11.1566725,88,H16
>MF146975,,200,-7.830079,-22.140491,58,H13
>MF146245,,200,-10.2634945,-19.168194,47,H13
>MF694199,,200,-10.270267,-18.005644,47,H13
>MF146436,,200,28.478966,-10.102364,88,H16
>MF147750,,200,-10.899125,-16.698772,55,H13
>MF682709,,200,28.486427,-10.085679,88,H16
>MF147841,,200,-9.108934,-19.108486,51,H13
>MF147547,,200,29.474909,-10.436159,88,H16
>MF146710,,200,-10.901758,-16.640583,55,H13
>KX979453,,200,29.270645,-10.40662,88,H16
>MF146214,,200,-9.096498,-19.121264,51,H13
>MF147491,,200,-2.5252235,-18.360659,47,H13
>MF147469,,200,-12.001765,-19.228554,51,H13
>MF682781,,200,-2.5409765,-18.3476,47,H13
>KX977811,,200,-11.995404,-19.224623,51,H13
>MF146391,,200,-2.5417526,-18.342272,47,H13
>MF146872,,200,-9.106032,-19.113966,51,H13
>MF146670,,200,-2.4608307,-18.416395,47,H13
>MF145901,,200,-9.063109,-19.155634,51,H13
>MF145978,,200,-2.4326193,-18.4426,47,H13
>MF146441,,200,-9.109072,-19.112068,51,H13
>MF145725,,200,28.477125,-10.08551,88,H16
>KX978831,,200,-9.106024,-19.1131,51,H13
>KR087564,,200,-8.564962,-12.213635,238,H13
>MF147289,,200,-8.565683,-12.129434,238,H13
